Open,High,Low,Close,Volume
2020-09-15,45.1600,46.7400,45.0500,46.4600,18415902
2020-09-14,45.0200,45.4900,44.7100,45.2700,11436100
2020-09-11,44.0900,44.7400,43.9700,44.6700,18316341
2020-09-10,44.6500,45.0100,43.8600,44.0200,16023771
2020-09-09,43.9900,44.9900,43.7100,44.6000,15420892
2020-09-08,43.8100,44.2600,43.1200,43.8100,20897638
2020-09-04,44.9100,44.9700,43.9000,44.4300,16201893
2020-09-03,45.6100,45.9400,44.0900,44.4400,18515149
2020-09-02,45.0500,45.9300,45.0100,45.1700,20421059
2020-09-01,44.4350,45.0900,44.2400,45.0500,16943174
2020-08-31,44.2600,45.1300,44.2500,44.8100,24898073
2020-08-28,44.5300,44.5700,43.9300,44.5600,10975487
2020-08-27,44.5600,44.7950,44.2400,44.5400,14317602
2020-08-26,43.0200,44.3600,42.9100,44.2000,14428645
2020-08-25,43.7650,43.7800,43.1800,43.4100,8412956
2020-08-24,42.8600,43.8200,42.8500,43.8000,15266659
2020-08-21,43.0400,43.2300,42.7200,43.0700,12931399
2020-08-20,43.2300,43.4350,42.9000,43.2700,11318747
2020-08-19,43.6600,43.7590,43.1600,43.3200,9857898
2020-08-18,43.7100,43.7350,43.2800,43.5400,8717346
2020-08-17,43.8700,43.9500,43.3000,43.5300,12090095
2020-08-14,43.6200,44.1800,43.2000,43.7700,15238094
2020-08-13,43.1000,43.4250,42.9850,43.3900,12649900
2020-08-12,43.0100,43.7250,42.9700,43.3400,10407807
2020-08-11,43.2500,44.0000,42.9200,42.9900,17140910
2020-08-10,42.5600,43.2150,42.5600,43.0200,16375211
2020-08-07,42.5900,42.9200,42.4700,42.8100,10353185
2020-08-06,42.0400,42.8900,42.0200,42.8700,13772208
2020-08-05,43.2900,43.4700,42.2450,42.2900,16212527
2020-08-04,42.6200,43.2350,42.5400,43.2100,12101497
2020-08-03,42.6900,43.1350,42.4100,42.8800,13733931
2020-07-31,43.5400,43.6400,41.9600,42.8000,23913538
2020-07-30,44.4800,45.2000,43.1200,43.6700,17658602
2020-07-29,43.3300,44.1100,43.2600,43.9000,25499879
2020-07-28,42.8600,43.5650,42.8000,43.2100,17574701
2020-07-27,43.2000,43.6400,43.1500,43.5600,18268642
2020-07-24,43.4300,43.9000,42.7050,43.3500,21926089
2020-07-23,42.7600,42.9600,42.3350,42.4900,22357239
2020-07-22,42.5222,42.7600,42.4100,42.5700,16360477
2020-07-21,42.1400,42.7700,42.0600,42.5700,22469217
2020-07-20,41.9900,42.1100,41.7600,41.9500,12939592
2020-07-17,42.4800,42.4800,41.9000,42.1800,15912938
2020-07-16,41.7100,42.1800,41.6600,42.1400,14817948
2020-07-15,41.1100,42.0800,41.0500,41.9600,21068968
2020-07-14,39.9500,41.2900,39.8300,41.1800,21049331
2020-07-13,40.4700,41.1000,40.1800,40.5400,17464676
2020-07-10,39.2300,40.5400,39.1400,40.5100,19032774
2020-07-09,39.7000,39.7200,39.0300,39.2900,15335585
2020-07-08,40.1300,40.2400,39.5200,39.7400,12536980
2020-07-07,40.0400,40.3500,40.0000,40.0700,19404844
2020-07-06,39.8000,40.3700,39.6500,40.3300,18051383
2020-07-02,40.0400,40.2800,39.1700,39.2500,23377481
2020-07-01,39.6100,40.2100,39.4000,39.7000,18279133
2020-06-30,38.5000,39.1300,38.1200,38.9800,22169566
2020-06-29,38.8700,39.0300,38.3900,38.9400,20573845
2020-06-26,38.3000,38.7400,38.0300,38.6500,50945965
2020-06-25,38.3600,38.7400,37.7700,38.5700,18159328
2020-06-24,39.4800,39.4800,38.1300,38.5600,20958851
2020-06-23,38.9300,39.6500,38.6900,39.2000,24917915
2020-06-22,38.8000,39.0500,38.3200,38.4400,20800744
2020-06-19,39.8500,40.4600,38.8700,39.1000,35341312
2020-06-18,39.1900,39.6000,38.9500,39.4400,17008164
